Patch1,Patch2,Patch3,Patch4,Patch5,Patch6,Patch7,Patch8,Patch9,Patch10,Patch11,Patch12,Patch13,Patch14,Patch15,Patch16,Patch17,Patch18,Patch19,Patch20,Patch21,Patch22,Patch23,Patch24
1.805018000000000100e+01,5.605425999999999931e+01,1.447528999999999932e+01,1.126188999999999929e+01,3.416241999999999734e+01,1.800386999999999915e+01,6.048787999999999698e+01,3.053070999999999913e+01,6.756713999999999487e+01,5.081978999999999758e+01,3.692329999999999757e+01,5.906403000000000247e+01,6.146868000000000443e+00,9.015354000000000312e+00,8.388827999999999463e+01,8.090797999999999490e+01,8.274961999999999307e+01,8.902224999999999611e+00,9.139585999999999899e+01,5.791483999999999810e+01,3.410296000000000305e+01,1.809910999999999959e+01,8.207269000000000148e+00,3.139009999999999856e+00
1.816956000000000060e+01,5.632674000000000092e+01,1.471945000000000014e+01,1.135144999999999982e+01,3.438936000000000348e+01,1.807406999999999897e+01,6.063866000000000156e+01,3.097362000000000037e+01,6.770624999999999716e+01,5.139462999999999937e+01,3.707578999999999780e+01,5.913278999999999996e+01,6.257738999999999940e+00,9.035721000000000558e+00,8.391714000000000340e+01,8.091589999999999350e+01,8.281108999999999298e+01,9.002665999999999613e+00,9.131740000000000634e+01,5.789032000000000266e+01,3.404673999999999978e+01,1.809452999999999889e+01,8.201199000000000794e+00,3.141659000000000201e+00
1.834109000000000123e+01,5.669874000000000080e+01,1.506298999999999921e+01,1.145997000000000021e+01,3.468545000000000300e+01,1.814037000000000077e+01,6.088506000000000284e+01,3.146499999999999986e+01,6.795380000000000109e+01,5.209002000000000265e+01,3.727438000000000073e+01,5.936733999999999867e+01,6.389666000000000068e+00,9.119448000000000221e+00,8.408275999999999328e+01,8.102007000000000403e+01,8.301154999999999973e+01,9.129142999999999120e+00,9.154770000000000607e+01,5.804981000000000080e+01,3.411892000000000280e+01,1.811573999999999884e+01,8.209127000000000507e+00,3.152448000000000139e+00
1.848383000000000109e+01,5.703831999999999880e+01,1.537288000000000032e+01,1.154063000000000017e+01,3.496791000000000338e+01,1.829513999999999996e+01,6.110891000000000162e+01,3.189876999999999896e+01,6.814722000000000435e+01,5.267714000000000141e+01,3.747361000000000075e+01,5.950010999999999939e+01,6.529499999999999638e+00,9.161422999999999206e+00,8.413998999999999739e+01,8.109175999999999362e+01,8.314064000000000476e+01,9.249230999999999980e+00,9.152849999999999397e+01,5.805962999999999852e+01,3.412431000000000125e+01,1.811899999999999977e+01,8.212899999999999423e+00,3.158582000000000001e+00
1.864485000000000170e+01,5.741973999999999734e+01,1.573054999999999914e+01,1.164625000000000021e+01,3.529724999999999824e+01,1.841262000000000043e+01,6.135034999999999883e+01,3.234302999999999884e+01,6.838496000000000663e+01,5.332735000000000269e+01,3.766855999999999938e+01,5.965953999999999979e+01,6.675050999999999846e+00,9.217008999999999119e+00,8.420448000000000377e+01,8.118189999999999884e+01,8.328392999999999802e+01,9.388438000000000727e+00,9.160021999999999309e+01,5.809398000000000195e+01,3.413976999999999862e+01,1.812299000000000149e+01,8.221569000000000571e+00,3.166618000000000155e+00
1.880508000000000024e+01,5.779664999999999964e+01,1.610454000000000008e+01,1.175591000000000008e+01,3.562142000000000053e+01,1.851339000000000112e+01,6.158558000000000021e+01,3.277580999999999989e+01,6.858423000000000513e+01,5.394312000000000040e+01,3.788311000000000206e+01,5.981665000000000276e+01,6.833915000000000184e+00,9.270758000000000720e+00,8.425460999999999956e+01,8.120013000000000147e+01,8.338367999999999824e+01,9.525472000000000605e+00,9.158245999999999754e+01,5.812689000000000306e+01,3.410824000000000211e+01,1.811386999999999858e+01,8.222210999999999714e+00,3.171424000000000021e+00
1.899018999999999835e+01,5.821397000000000332e+01,1.656353000000000009e+01,1.186112999999999928e+01,3.598492999999999853e+01,1.865658000000000172e+01,6.187075999999999709e+01,3.324208000000000141e+01,6.884707000000000221e+01,5.461547999999999803e+01,3.812819999999999965e+01,6.005120999999999754e+01,7.012220000000000120e+00,9.351449000000000567e+00,8.435066999999999382e+01,8.129449999999999932e+01,8.352209000000000572e+01,9.685586999999999946e+00,9.167256000000000427e+01,5.816192999999999813e+01,3.412165999999999855e+01,1.811946000000000012e+01,8.225813999999999737e+00,3.178672999999999860e+00
1.916180999999999912e+01,5.864705000000000013e+01,1.702864999999999895e+01,1.199017000000000088e+01,3.634982999999999720e+01,1.878275999999999968e+01,6.215993999999999886e+01,3.368863999999999947e+01,6.907446000000000197e+01,5.528182000000000329e+01,3.839538000000000295e+01,6.024437999999999960e+01,7.203618999999999772e+00,9.430376000000000758e+00,8.438020000000000209e+01,8.134150999999999954e+01,8.362520999999999560e+01,9.865849000000000757e+00,9.170548999999999751e+01,5.820300000000000296e+01,3.412022000000000332e+01,1.811251999999999995e+01,8.222754000000000119e+00,3.184016000000000179e+00
1.934846999999999895e+01,5.909458999999999662e+01,1.753423000000000087e+01,1.211824999999999974e+01,3.673467000000000127e+01,1.895476999999999990e+01,6.244261000000000195e+01,3.411068999999999818e+01,6.934327999999999292e+01,5.592421000000000220e+01,3.864085000000000036e+01,6.043878999999999735e+01,7.397602000000000011e+00,9.515041000000000082e+00,8.443895000000000550e+01,8.139945000000000164e+01,8.373881000000000085e+01,1.004326999999999970e+01,9.173539999999999850e+01,5.819395999999999702e+01,3.412004000000000303e+01,1.812374000000000152e+01,8.223957999999999657e+00,3.192585999999999924e+00
1.952743999999999858e+01,5.946876000000000317e+01,1.805782999999999916e+01,1.224496000000000073e+01,3.710161999999999694e+01,1.908785999999999916e+01,6.265576999999999686e+01,3.448275999999999897e+01,6.955440000000000111e+01,5.652642999999999773e+01,3.885996999999999701e+01,6.060298000000000229e+01,7.592997999999999692e+00,9.594469999999999388e+00,8.444025000000000603e+01,8.136521000000000470e+01,8.377879000000000076e+01,1.023959999999999937e+01,9.168722999999999956e+01,5.823812000000000211e+01,3.406494000000000000e+01,1.810293000000000063e+01,8.230866000000000682e+00,3.195758999999999794e+00
1.972847000000000151e+01,5.997017000000000309e+01,1.867229999999999990e+01,1.239536999999999978e+01,3.752900999999999954e+01,1.925451999999999941e+01,6.298794000000000182e+01,3.494530000000000314e+01,6.989267999999999859e+01,5.720101999999999975e+01,3.917515999999999821e+01,6.090771000000000157e+01,7.829334000000000238e+00,9.696408999999999168e+00,8.456820999999999344e+01,8.150173999999999808e+01,8.395492000000000132e+01,1.047390000000000043e+01,9.174953999999999610e+01,5.824217000000000155e+01,3.407300999999999647e+01,1.812841999999999842e+01,8.236857999999999791e+00,3.203927999999999887e+00
1.992681999999999931e+01,6.045586999999999733e+01,1.928399999999999892e+01,1.253856000000000037e+01,3.795210000000000150e+01,1.944030000000000058e+01,6.329419999999999646e+01,3.531457999999999942e+01,7.014264000000000010e+01,5.784112999999999971e+01,3.941266999999999854e+01,6.108834000000000231e+01,8.047636999999999929e+00,9.777343000000000117e+00,8.458481000000000449e+01,8.154565999999999804e+01,8.404447000000000401e+01,1.068721999999999994e+01,9.177898000000000422e+01,5.830279999999999774e+01,3.410139999999999816e+01,1.811636999999999986e+01,8.234477999999999298e+00,3.210656999999999872e+00
2.012336000000000169e+01,6.093106999999999829e+01,1.996205000000000140e+01,1.267708000000000013e+01,3.837610999999999706e+01,1.958772000000000091e+01,6.361343000000000103e+01,3.571753999999999962e+01,7.042376000000000147e+01,5.846999999999999886e+01,3.969660999999999973e+01,6.133332000000000050e+01,8.291368000000000293e+00,9.864433999999999259e+00,8.467726999999999293e+01,8.161437999999999704e+01,8.419952999999999577e+01,1.094450999999999929e+01,9.186193000000000097e+01,5.833247000000000071e+01,3.408474999999999966e+01,1.810486999999999824e+01,8.240182000000000784e+00,3.216450000000000031e+00
2.033743000000000123e+01,6.142000999999999777e+01,2.070121999999999929e+01,1.282606000000000002e+01,3.882802999999999827e+01,1.977522000000000091e+01,6.392620999999999754e+01,3.611616999999999678e+01,7.071517000000000053e+01,5.912877000000000294e+01,3.999483000000000033e+01,6.160293999999999670e+01,8.540202000000000737e+00,9.973387999999999920e+00,8.478090000000000259e+01,8.171558000000000277e+01,8.433857000000000426e+01,1.122752000000000017e+01,9.182720000000000482e+01,5.836502999999999730e+01,3.407607000000000141e+01,1.810613999999999990e+01,8.243850999999999374e+00,3.225636000000000170e+00
2.052533000000000030e+01,6.184140000000000015e+01,2.147304000000000102e+01,1.296690000000000076e+01,3.924904999999999688e+01,1.994145999999999930e+01,6.418000000000000682e+01,3.645284000000000191e+01,7.090823000000000320e+01,5.971408999999999878e+01,4.024674000000000262e+01,6.177027999999999963e+01,8.798595999999999862e+00,1.006090999999999980e+01,8.475840999999999781e+01,8.168287999999999727e+01,8.435026999999999475e+01,1.149587000000000003e+01,9.177934999999999377e+01,5.834535999999999945e+01,3.405548999999999893e+01,1.810221999999999909e+01,8.242290000000000560e+00,3.227488000000000135e+00
2.072466000000000008e+01,6.231889000000000323e+01,2.231024999999999991e+01,1.312992000000000026e+01,3.972603999999999758e+01,2.011427000000000120e+01,6.446142999999999290e+01,3.679840000000000089e+01,7.118810999999999467e+01,6.032327999999999690e+01,4.050907999999999731e+01,6.197874999999999801e+01,9.072948999999999486e+00,1.015423999999999971e+01,8.476273000000000479e+01,8.169841999999999871e+01,8.442361999999999966e+01,1.180123000000000033e+01,9.183879000000000303e+01,5.832871000000000095e+01,3.403929999999999723e+01,1.808166999999999902e+01,8.244960000000000733e+00,3.233989999999999920e+00
2.093654000000000082e+01,6.281013000000000090e+01,2.319049000000000049e+01,1.330044000000000004e+01,4.022247000000000128e+01,2.028040000000000020e+01,6.476420000000000243e+01,3.715091000000000321e+01,7.143326000000000420e+01,6.094935000000000258e+01,4.078634000000000270e+01,6.219601999999999720e+01,9.357699000000000211e+00,1.025041000000000047e+01,8.478573000000000093e+01,8.171416000000000679e+01,8.451917000000000257e+01,1.214245000000000019e+01,9.178182999999999936e+01,5.833914000000000044e+01,3.401169000000000153e+01,1.807976000000000028e+01,8.245079000000000491e+00,3.244310000000000027e+00
2.113526999999999845e+01,6.324873999999999796e+01,2.413537000000000177e+01,1.345978999999999992e+01,4.069375000000000142e+01,2.045328999999999908e+01,6.504246999999999446e+01,3.748798000000000030e+01,7.167911999999999750e+01,6.150925999999999760e+01,4.102629999999999910e+01,6.241993000000000080e+01,9.659266000000000574e+00,1.033946000000000076e+01,8.481325999999999965e+01,8.175176000000000442e+01,8.456154999999999688e+01,1.248643999999999998e+01,9.173641999999999541e+01,5.834646999999999650e+01,3.400184000000000140e+01,1.806968000000000174e+01,8.252072000000000074e+00,3.250026000000000082e+00
2.135576999999999970e+01,6.377461000000000269e+01,2.515503999999999962e+01,1.362878000000000078e+01,4.124605999999999995e+01,2.063736000000000104e+01,6.541098999999999819e+01,3.787915999999999883e+01,7.202710000000000434e+01,6.217201000000000022e+01,4.132997999999999905e+01,6.271132999999999669e+01,9.969452000000000425e+00,1.043022999999999989e+01,8.494208000000000425e+01,8.182079000000000235e+01,8.478651999999999589e+01,1.285689999999999955e+01,9.186418000000000461e+01,5.841315000000000168e+01,3.401489999999999725e+01,1.808864000000000161e+01,8.253638000000000474e+00,3.259830000000000005e+00
2.155461999999999989e+01,6.423676000000000386e+01,2.615699000000000041e+01,1.380607999999999969e+01,4.170161999999999836e+01,2.083546000000000120e+01,6.568529999999999802e+01,3.819689999999999941e+01,7.230190000000000339e+01,6.275139999999999674e+01,4.163716999999999757e+01,6.290382000000000318e+01,1.028935000000000066e+01,1.054815999999999931e+01,8.504613000000000511e+01,8.191173999999999467e+01,8.491724000000000672e+01,1.324958999999999953e+01,9.192871999999999844e+01,5.843954999999999700e+01,3.402622999999999820e+01,1.807802999999999827e+01,8.256695999999999813e+00,3.267129999999999868e+00
2.174577000000000027e+01,6.471657999999999333e+01,2.722552999999999912e+01,1.397686999999999991e+01,4.221500000000000341e+01,2.097259000000000029e+01,6.598291000000000395e+01,3.849981999999999971e+01,7.257005999999999801e+01,6.330205999999999733e+01,4.185011999999999688e+01,6.311706999999999823e+01,1.060229999999999961e+01,1.067230999999999952e+01,8.513317000000000689e+01,8.196479999999999677e+01,8.499008999999999503e+01,1.364981000000000044e+01,9.196460000000000434e+01,5.844319999999999737e+01,3.403139999999999787e+01,1.808016999999999896e+01,8.260256999999999294e+00,3.273709000000000202e+00
2.193460999999999927e+01,6.517480999999999369e+01,2.836764000000000152e+01,1.413685000000000080e+01,4.270105999999999824e+01,2.111515999999999948e+01,6.628373999999999455e+01,3.883511000000000024e+01,7.280357999999999663e+01,6.385450999999999766e+01,4.214455000000000240e+01,6.335007999999999839e+01,1.093947999999999965e+01,1.075822999999999929e+01,8.518971999999999412e+01,8.199975999999999487e+01,8.513662999999999670e+01,1.405006000000000022e+01,9.195564000000000249e+01,5.844668000000000063e+01,3.403280000000000172e+01,1.808602000000000132e+01,8.267981999999999942e+00,3.280593000000000092e+00
2.212265999999999977e+01,6.560962999999999568e+01,2.950572000000000017e+01,1.429182999999999915e+01,4.318659000000000248e+01,2.128678999999999988e+01,6.656432999999999822e+01,3.911690999999999718e+01,7.305441000000000429e+01,6.437342999999999904e+01,4.234512000000000143e+01,6.356765000000000043e+01,1.128062000000000076e+01,1.087518999999999991e+01,8.525530000000000541e+01,8.209542999999999324e+01,8.522469999999999857e+01,1.449250999999999934e+01,9.197894999999999754e+01,5.845147999999999655e+01,3.402112999999999943e+01,1.807847999999999900e+01,8.271836999999999662e+00,3.290172000000000097e+00
2.229590999999999923e+01,6.603012999999999977e+01,3.068149000000000015e+01,1.446279999999999966e+01,4.367060000000000031e+01,2.143373000000000062e+01,6.679967000000000610e+01,3.937906999999999869e+01,7.322068000000000154e+01,6.485138999999999498e+01,4.256107000000000085e+01,6.373472999999999900e+01,1.162917000000000023e+01,1.095913000000000004e+01,8.529927000000000703e+01,8.212336999999999421e+01,8.528909000000000162e+01,1.490788000000000046e+01,9.199917999999999552e+01,5.851588000000000278e+01,3.401364000000000232e+01,1.806800000000000139e+01,8.275396999999999892e+00,3.297600000000000087e+00
2.248042999999999836e+01,6.647932000000000130e+01,3.191228999999999871e+01,1.462395000000000067e+01,4.416810999999999865e+01,2.157688999999999879e+01,6.708607999999999549e+01,3.966765000000000185e+01,7.345257999999999754e+01,6.534404000000000678e+01,4.283464000000000027e+01,6.396280000000000143e+01,1.199207000000000001e+01,1.105549000000000071e+01,8.538673000000000002e+01,8.226039000000000101e+01,8.541518000000000654e+01,1.533615999999999957e+01,9.208455999999999619e+01,5.856998000000000104e+01,3.402277000000000129e+01,1.807552000000000092e+01,8.282980999999999483e+00,3.308009000000000199e+00
2.265813999999999950e+01,6.688921999999999457e+01,3.316405000000000314e+01,1.478909999999999947e+01,4.469326000000000221e+01,2.173986000000000018e+01,6.737017000000000166e+01,3.994763999999999982e+01,7.370781999999999812e+01,6.580961000000000638e+01,4.307182000000000244e+01,6.422366999999999848e+01,1.234830999999999968e+01,1.116037999999999997e+01,8.544756999999999891e+01,8.231222999999999956e+01,8.554904000000000508e+01,1.578120000000000012e+01,9.214034999999999798e+01,5.863181999999999761e+01,3.401993000000000222e+01,1.808652999999999977e+01,8.296340000000000714e+00,3.318041000000000018e+00
2.283616999999999919e+01,6.731973000000000695e+01,3.446522000000000219e+01,1.497279999999999944e+01,4.518305999999999756e+01,2.189455999999999847e+01,6.764593000000000700e+01,4.023340000000000316e+01,7.389630999999999972e+01,6.625808000000000675e+01,4.329578000000000060e+01,6.442247000000000412e+01,1.271780000000000044e+01,1.126587999999999923e+01,8.555423000000000400e+01,8.239155999999999835e+01,8.569199999999999307e+01,1.622389000000000081e+01,9.220981999999999346e+01,5.866239999999999810e+01,3.405393000000000114e+01,1.809571000000000041e+01,8.304294000000000509e+00,3.328174999999999883e+00
